rollout/ep_len_mean,time/total_timesteps,time/episodes,time/time_elapsed,rollout/exploration_rate,time/fps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
18.5,74,4,0,0.9988283333333334,142,0.0,,
19.5,156,8,1,0.99753,80,0.5,,
21.583333333333332,259,12,2,0.9958991666666666,104,0.6666666666666666,,
19.6875,315,16,2,0.9950125000000001,113,0.5,,
19.05,381,20,3,0.9939674999999999,120,0.5,,
19.291666666666668,463,24,3,0.9926691666666668,129,0.5833333333333334,,
19.464285714285715,545,28,4,0.9913708333333334,135,0.6071428571428571,,
20.25,648,32,4,0.98974,142,0.65625,,
19.75,711,36,4,0.9887425000000001,145,0.5833333333333334,,
20.325,813,40,5,0.9871275,149,0.525,,
20.431818181818183,899,44,5,0.9857658333333332,152,0.5454545454545454,,
20.4375,981,48,6,0.9844674999999998,155,0.5625,,
20.76923076923077,1080,52,6,0.9829000000000001,158,0.5961538461538461,,
21.160714285714285,1185,56,7,0.9812375000000001,160,0.6071428571428571,,
20.9,1254,60,7,0.980145,161,0.6166666666666667,,
21.390625,1369,64,8,0.9783241666666667,164,0.671875,,
21.102941176470587,1435,68,8,0.9772791666666665,165,0.6470588235294118,,
21.583333333333332,1554,72,9,0.9753949999999998,167,0.6666666666666666,,
21.86842105263158,1662,76,9,0.9736849999999999,168,0.6578947368421053,,
22.025,1762,80,10,0.9721016666666668,169,0.6875,,
22.202380952380953,1865,84,10,0.9704708333333333,170,0.7023809523809523,,
22.556818181818183,1985,88,11,0.9685708333333335,171,0.7386363636363636,,
22.98913043478261,2115,92,12,0.9665125,170,0.7282608695652174,,
22.916666666666668,2200,96,13,0.9651666666666666,167,0.7395833333333334,,
23.21,2321,100,14,0.9632508333333334,164,0.78,,
23.72,2446,104,15,0.9612716666666667,161,0.85,,
23.71,2527,108,15,0.9599891666666668,160,0.83,,
23.26,2585,112,16,0.9590708333333334,158,0.8,,
23.54,2669,116,16,0.9577408333333332,159,0.83,,
23.46,2727,120,17,0.9568225000000001,159,0.81,,
23.67,2830,124,17,0.9551916666666667,160,0.81,,
23.72,2917,128,18,0.9538141666666669,161,0.8,,
23.41,2989,132,18,0.9526741666666667,161,0.77,,
23.81,3092,136,18,0.9510433333333332,162,0.79,,
23.56,3169,140,19,0.9498241666666667,163,0.82,,
23.25,3224,144,19,0.9489533333333333,163,0.79,,
23.82,3363,148,20,0.9467524999999999,164,0.82,,
23.71,3451,152,20,0.9453591666666666,165,0.8,,
23.97,3582,156,21,0.943285,166,0.84,,
24.08,3662,160,21,0.9420183333333332,166,0.84,,
23.79,3748,164,22,0.9406566666666667,166,0.8,,
23.97,3832,168,22,0.9393266666666668,167,0.81,,
23.9,3944,172,23,0.9375533333333335,168,0.79,,
23.71,4033,176,23,0.9361441666666667,168,0.82,,
23.58,4120,180,24,0.9347666666666669,169,0.8,,
23.7,4235,184,24,0.9329458333333335,169,0.78,,
23.95,4380,188,25,0.9306499999999999,170,0.78,,
23.48,4463,192,26,0.9293358333333335,171,0.8,,
23.59,4559,196,26,0.9278158333333333,171,0.79,,
23.31,4652,200,27,0.9263433333333335,169,0.75,,
22.84,4730,204,28,0.9251083333333335,168,0.69,,
22.85,4812,208,28,0.9238100000000001,167,0.7,,
23.27,4912,212,29,0.9222266666666665,166,0.72,,
23.47,5016,216,30,0.9205800000000001,165,0.73,,
23.58,5085,220,30,0.9194874999999999,165,0.75,,
23.19,5149,224,31,0.9184741666666666,165,0.72,,
23.48,5265,228,31,0.9166374999999999,166,0.77,,
23.6,5349,232,32,0.9153074999999999,166,0.78,,
23.62,5454,236,32,0.9136449999999999,166,0.82,,
23.54,5523,240,33,0.9125525000000002,167,0.81,,
24.37,5661,244,33,0.9103674999999999,167,0.87,,
24.16,5779,248,34,0.9084991666666666,168,0.86,,
23.89,5840,252,34,0.9075333333333333,168,0.85,,
23.57,5939,256,35,0.9059658333333332,168,0.82,,
23.77,6039,260,35,0.9043825000000001,169,0.87,,
23.55,6103,264,36,0.9033691666666668,169,0.85,,
23.64,6196,268,36,0.9018966666666667,169,0.86,,
23.64,6308,272,37,0.9001233333333333,169,0.9,,
23.53,6386,276,37,0.8988883333333333,170,0.86,,
23.46,6466,280,38,0.8976216666666668,170,0.85,,
22.93,6528,284,38,0.89664,170,0.85,,
22.25,6605,288,38,0.8954208333333334,170,0.81,,
22.29,6692,292,39,0.8940433333333332,170,0.8,,
22.69,6828,296,39,0.8918900000000002,171,0.84,,
23.23,6975,300,40,0.8895625,170,0.87,,
23.57,7087,304,41,0.8877891666666666,169,0.89,,
23.43,7155,308,42,0.8867125,169,0.87,,
23.44,7256,312,43,0.8851133333333334,168,0.87,,
23.57,7373,316,44,0.8832608333333332,167,0.87,,
23.87,7472,320,44,0.8816933333333336,166,0.86,,
23.85,7534,324,45,0.8807116666666668,166,0.87,,
23.9,7655,328,45,0.8787958333333331,167,0.86,,
24.21,7770,332,46,0.8769749999999998,167,0.92,,
24.52,7906,336,47,0.8748216666666668,168,0.91,,
25.12,8035,340,47,0.8727791666666668,168,0.93,,
24.37,8098,344,48,0.8717816666666666,168,0.89,,
24.07,8186,348,48,0.8703883333333333,168,0.89,,
24.34,8274,352,48,0.868995,169,0.93,,
24.68,8407,356,49,0.8668891666666665,169,0.93,,
24.86,8525,360,50,0.8650208333333332,169,0.9,,
25.37,8640,364,50,0.8632,170,0.95,,
25.3,8726,368,51,0.8618383333333332,170,0.98,,
24.85,8793,372,51,0.8607775,170,0.94,,
25.11,8897,376,52,0.8591308333333334,170,0.97,,
25.14,8980,380,52,0.8578166666666664,170,0.97,,
25.3,9058,384,52,0.8565816666666665,171,0.98,,
25.53,9158,388,53,0.8549983333333333,171,1.02,,
25.43,9235,392,53,0.8537791666666668,171,1.01,,
24.79,9307,396,54,0.8526391666666667,171,0.96,,
24.83,9458,400,55,0.8502483333333332,170,0.95,,
24.93,9580,404,56,0.8483166666666665,169,0.96,,
25.22,9677,408,57,0.8467808333333333,169,0.99,,
25.1,9766,412,58,0.8453716666666665,168,1.0,,
24.89,9862,416,58,0.8438516666666668,167,1.0,,
24.92,9964,420,59,0.8422366666666667,167,1.04,,
25.47,10081,424,60,0.8403841666666665,167,1.04,,
25.06,10161,428,60,0.8391175000000001,167,1.0,,
25.15,10285,432,61,0.8371541666666665,167,1.0,,
24.75,10381,436,61,0.8356341666666667,168,0.99,,
24.09,10444,440,62,0.8346366666666665,168,0.96,,
24.53,10551,444,62,0.8329425,168,1.02,,
24.54,10640,448,63,0.8315333333333332,168,0.98,,
25.68,10842,452,64,0.828335,169,1.06,,
25.02,10909,456,64,0.8272741666666668,169,1.04,,
24.83,11008,460,65,0.8257066666666668,169,1.02,,
24.37,11077,464,65,0.8246141666666666,169,0.98,,
24.14,11140,468,65,0.8236166666666668,169,0.93,,
24.47,11240,472,66,0.8220333333333333,169,0.93,,
24.81,11378,476,66,0.8198483333333333,169,0.94,,
24.9,11470,480,67,0.8183916666666666,169,0.94,,
24.91,11549,484,67,0.8171408333333332,169,0.92,,
24.8,11638,488,68,0.8157316666666667,169,0.88,,
25.09,11744,492,69,0.8140533333333333,169,0.89,,
25.9,11897,496,70,0.8116308333333333,168,0.95,,
25.2,11978,500,71,0.8103483333333333,168,0.92,,
24.89,12069,504,71,0.8089075000000001,167,0.92,,
24.91,12168,508,72,0.80734,167,0.93,,
24.83,12249,512,73,0.8060575,166,0.94,,
25.04,12366,516,74,0.8042049999999998,166,0.95,,
25.42,12506,520,74,0.8019883333333334,167,0.96,,
25.07,12588,524,75,0.80069,167,0.98,,
25.26,12687,528,75,0.7991225,167,1.0,,
25.36,12821,532,76,0.7970008333333334,167,1.01,,
25.69,12950,536,77,0.7949583333333334,167,1.03,,
26.0,13044,540,77,0.7934699999999999,167,1.05,,
25.98,13149,544,78,0.7918075000000002,167,1.03,,
25.72,13212,548,78,0.79081,167,1.05,,
24.67,13309,552,79,0.7892741666666667,168,0.95,,
25.0,13409,556,79,0.7876908333333332,168,0.98,,
24.91,13499,560,80,0.7862658333333334,168,1.03,,
24.9,13567,564,80,0.7851891666666667,168,1.04,,
25.14,13654,568,81,0.7838116666666665,168,1.04,,
24.86,13726,572,81,0.7826716666666668,168,1.03,,
24.5,13828,576,82,0.7810566666666667,168,1.01,,
24.26,13896,580,82,0.7799800000000001,168,1.0,,
24.38,13987,584,82,0.7785391666666668,168,1.03,,
24.06,14044,588,83,0.7776366666666669,168,1.02,,
24.24,14168,592,84,0.7756733333333333,168,1.04,,
24.08,14305,596,85,0.7735041666666664,167,1.0,,
24.94,14472,600,86,0.7708600000000001,166,1.08,,
24.9,14559,604,87,0.7694825000000002,166,1.09,,
24.61,14629,608,87,0.7683741666666666,166,1.05,,
24.76,14725,612,88,0.7668541666666665,166,1.03,,
24.51,14817,616,88,0.7653975000000002,166,1.02,,
23.73,14879,620,89,0.7644158333333334,166,0.98,,
23.83,14971,624,89,0.7629591666666666,166,0.98,,
24.07,15094,628,90,0.7610116666666665,166,0.99,,
23.68,15189,632,91,0.7595074999999999,166,0.92,,
23.3,15280,636,91,0.7580666666666666,166,0.9,,
23.26,15370,640,92,0.7566416666666668,166,0.9,,
23.0,15449,644,92,0.7553908333333332,166,0.86,,
23.24,15536,648,93,0.7540133333333334,167,0.88,,
22.89,15598,652,93,0.7530316666666667,167,0.85,,
22.72,15681,656,93,0.7517174999999998,167,0.83,,
22.82,15781,660,94,0.7501341666666667,167,0.79,,
22.91,15858,664,94,0.748915,167,0.82,,
23.05,15959,668,95,0.7473158333333332,167,0.85,,
23.46,16072,672,95,0.7455266666666667,167,0.89,,
23.43,16171,676,96,0.7439591666666666,167,0.9,,
23.47,16243,680,96,0.7428191666666666,167,0.92,,
23.51,16338,684,97,0.741315,167,0.93,,
23.94,16438,688,98,0.7397316666666667,167,0.95,,
23.72,16540,692,98,0.7381166666666666,167,0.97,,
23.41,16646,696,99,0.7364383333333333,166,0.97,,
23.04,16776,700,100,0.7343800000000001,166,0.91,,
22.79,16838,704,101,0.7333983333333334,165,0.87,,
23.71,17000,708,102,0.7308333333333334,165,0.92,,
24.24,17149,712,103,0.7284741666666668,165,1.0,,
24.32,17249,716,104,0.7268908333333333,165,1.01,,
25.06,17385,720,104,0.7247374999999999,165,1.09,,
25.0,17471,724,105,0.7233758333333334,165,1.08,,
25.31,17625,728,106,0.7209375,166,1.1,,
25.16,17705,732,106,0.7196708333333335,166,1.1,,
24.85,17765,736,106,0.7187208333333333,166,1.07,,
24.65,17835,740,107,0.7176125,166,1.06,,
24.48,17897,744,107,0.7166308333333332,166,1.05,,
24.17,17953,748,108,0.7157441666666666,166,1.0,,
24.68,18066,752,108,0.7139549999999999,166,1.05,,
24.52,18133,756,109,0.7128941666666666,166,1.03,,
24.36,18217,760,109,0.7115641666666668,166,1.01,,
24.58,18316,764,110,0.7099966666666666,166,1.01,,
24.29,18388,768,110,0.7088566666666666,166,0.98,,
24.22,18494,772,111,0.7071783333333331,166,1.0,,
24.3,18601,776,111,0.7054841666666667,166,1.01,,
24.52,18695,780,112,0.7039958333333334,166,1.01,,
24.08,18746,784,113,0.7031883333333333,165,0.96,,
23.91,18829,788,113,0.7018741666666666,165,0.95,,
23.96,18936,792,114,0.70018,165,0.93,,
23.92,19038,796,115,0.698565,164,0.93,,
23.54,19130,800,116,0.6971083333333333,164,0.94,,
23.99,19237,804,117,0.6954141666666668,164,0.97,,
23.33,19333,808,117,0.6938941666666667,164,0.95,,
22.86,19435,812,118,0.6922791666666667,164,0.87,,
23.71,19620,816,119,0.6893500000000001,164,0.94,,
23.21,19706,820,119,0.6879883333333333,164,0.87,,
23.98,19869,824,120,0.6854075,164,0.92,,
23.45,19970,828,121,0.6838083333333334,164,0.87,,
23.61,20066,832,121,0.6822883333333332,164,0.9,,
24.98,20263,836,122,0.6791691666666666,164,0.95,,
25.99,20434,840,123,0.6764616666666667,165,1.03,,
25.99,20496,844,124,0.67548,165,1.02,,
26.77,20630,848,124,0.6733583333333335,165,1.06,,
26.5,20716,852,125,0.6719966666666666,165,1.03,,
27.18,20851,856,126,0.6698591666666667,165,1.13,,
27.43,20960,860,126,0.6681333333333334,165,1.18,,
27.69,21085,864,127,0.6661541666666667,165,1.21,,
28.63,21251,868,129,0.6635258333333334,164,1.3,,
28.5,21344,872,129,0.6620533333333332,164,1.27,,
28.14,21415,876,130,0.6609291666666666,163,1.23,,
28.11,21506,880,131,0.6594883333333332,163,1.23,,
28.14,21560,884,131,0.6586333333333333,163,1.23,,
28.43,21672,888,132,0.65686,163,1.26,,
28.25,21761,892,132,0.6554508333333332,163,1.26,,
28.5,21888,896,133,0.65344,163,1.3,,
28.12,21942,900,133,0.6525850000000001,163,1.25,,
27.74,22011,904,134,0.6514924999999999,163,1.25,,
27.58,22091,908,134,0.6502258333333335,163,1.22,,
27.85,22220,912,135,0.6481833333333333,163,1.24,,
26.58,22278,916,135,0.647265,163,1.12,,
26.4,22346,920,136,0.6461883333333334,163,1.1,,
25.61,22430,924,136,0.6448583333333334,163,1.07,,
25.68,22538,928,137,0.6431483333333334,164,1.09,,
25.84,22650,932,137,0.6413750000000001,164,1.1,,
25.38,22801,936,138,0.6389841666666666,164,1.13,,
24.36,22870,940,139,0.6378916666666667,164,1.05,,
24.27,22923,944,139,0.6370524999999999,164,1.05,,
24.11,23041,948,140,0.6351841666666667,164,1.06,,
23.94,23110,952,140,0.6340916666666665,164,1.04,,
24.1,23261,956,141,0.6317008333333334,164,1.04,,
24.17,23377,960,142,0.6298641666666667,164,1.02,,
24.06,23491,964,143,0.6280591666666668,164,1.01,,
23.4,23591,968,144,0.6264758333333332,163,0.97,,
23.36,23680,972,144,0.6250666666666664,163,0.99,,
23.73,23788,976,145,0.6233566666666666,163,1.02,,
23.64,23870,980,146,0.6220583333333335,163,1.01,,
24.15,23975,984,146,0.6203958333333335,163,1.07,,
24.07,24079,988,147,0.6187491666666666,163,1.07,,
24.07,24168,992,147,0.6173399999999998,163,1.03,,
23.65,24253,996,148,0.6159941666666668,163,0.97,,
24.0,24342,1000,148,0.614585,163,1.0,,
24.39,24450,1004,149,0.6128750000000001,163,1.0,,
24.6,24551,1008,150,0.6112758333333335,163,1.04,,
24.08,24628,1012,150,0.6100566666666666,163,1.02,,
24.47,24725,1016,151,0.6085208333333334,163,1.05,,
25.12,24858,1020,151,0.6064149999999999,163,1.07,,
25.0,24930,1024,152,0.6052749999999998,163,1.03,,
,25000,,,0.6041825000000001,,,0.5,23.75
24.91,25029,1028,153,0.6037074999999998,163,1.04,,
25.1,25160,1032,154,0.6016333333333332,163,1.05,,
24.39,25240,1036,154,0.6003666666666667,163,0.98,,
24.89,25359,1040,155,0.5984825,163,1.02,,
25.55,25478,1044,156,0.5965983333333333,163,1.06,,
25.32,25573,1048,156,0.5950941666666667,163,1.07,,
25.63,25673,1052,157,0.5935108333333332,162,1.1,,
24.88,25749,1056,158,0.5923075,162,1.01,,
24.53,25830,1060,159,0.591025,162,1.0,,
24.52,25943,1064,160,0.5892358333333333,162,0.98,,
24.49,26040,1068,160,0.5877000000000001,162,0.96,,
24.32,26112,1072,161,0.58656,162,0.92,,
24.26,26214,1076,161,0.5849449999999999,162,0.92,,
25.07,26377,1080,162,0.5823641666666666,162,0.98,,
24.64,26439,1084,162,0.5813824999999997,162,0.92,,
25.23,26602,1088,163,0.5788016666666668,162,0.97,,
25.19,26687,1092,164,0.5774558333333335,162,0.98,,
25.31,26784,1096,164,0.5759199999999999,162,1.01,,
25.73,26915,1100,165,0.5738458333333334,162,1.02,,
25.86,27036,1104,166,0.5719300000000002,162,1.03,,
25.76,27127,1108,166,0.5704891666666668,162,1.01,,
25.79,27207,1112,167,0.5692225,162,0.98,,
25.9,27315,1116,167,0.5675125,162,0.97,,
25.35,27393,1120,168,0.5662775,162,0.96,,
26.55,27585,1124,169,0.5632375000000001,162,1.06,,
26.4,27669,1128,169,0.5619075000000002,162,1.03,,
26.25,27785,1132,170,0.5600708333333335,162,1.02,,
26.6,27900,1136,171,0.5582500000000001,162,1.04,,
26.12,27971,1140,172,0.5571258333333331,162,1.01,,
26.43,28121,1144,173,0.5547508333333334,161,1.05,,
26.51,28224,1148,174,0.55312,161,1.04,,
27.26,28399,1152,175,0.5503491666666668,161,1.15,,
28.28,28577,1156,176,0.5475308333333333,161,1.19,,
28.43,28673,1160,177,0.5460108333333336,161,1.22,,
28.4,28783,1164,177,0.5442691666666666,161,1.21,,
28.83,28923,1168,178,0.5420525000000003,161,1.24,,
28.79,28991,1172,178,0.5409758333333334,161,1.22,,
28.61,29075,1176,179,0.5396458333333333,162,1.22,,
28.55,29232,1180,180,0.5371599999999999,162,1.23,,
28.67,29306,1184,180,0.5359883333333332,162,1.24,,
27.76,29378,1188,181,0.5348483333333334,162,1.15,,
27.97,29484,1192,181,0.53317,162,1.15,,
28.09,29593,1196,182,0.5314441666666666,162,1.17,,
27.98,29713,1200,183,0.5295441666666665,162,1.23,,
27.53,29789,1204,183,0.5283408333333334,162,1.2,,
27.55,29882,1208,184,0.5268683333333333,162,1.2,,
27.49,29956,1212,184,0.5256966666666665,162,1.21,,
27.34,30049,1216,185,0.5242241666666667,161,1.23,,
27.47,30140,1220,186,0.5227833333333332,161,1.27,,
26.59,30244,1224,187,0.5211366666666666,161,1.18,,
26.55,30324,1228,188,0.51987,161,1.19,,
25.86,30371,1232,188,0.5191258333333335,160,1.13,,
26.05,30505,1236,189,0.5170041666666666,161,1.15,,
26.53,30624,1240,190,0.5151199999999998,161,1.17,,
26.12,30733,1244,190,0.5133941666666668,161,1.15,,
25.84,30808,1248,191,0.5122066666666669,161,1.12,,
24.96,30895,1252,191,0.5108291666666666,161,1.04,,
23.99,30976,1256,192,0.5095466666666666,161,1.0,,
23.96,31069,1260,192,0.5080741666666664,161,0.97,,
24.06,31189,1264,193,0.5061741666666666,161,1.02,,
23.89,31312,1268,194,0.5042266666666666,161,1.0,,
24.15,31406,1272,194,0.5027383333333333,161,1.05,,
24.47,31522,1276,195,0.5009016666666666,161,1.06,,
23.78,31610,1280,195,0.4995083333333332,161,1.02,,
23.58,31664,1284,196,0.4986533333333333,161,1.01,,
24.44,31822,1288,196,0.49615166666666677,161,1.07,,
24.15,31899,1292,197,0.4949325000000002,161,1.08,,
24.31,32024,1296,197,0.49295333333333324,161,1.08,,
24.16,32129,1300,198,0.49129083333333323,161,1.03,,
23.93,32182,1304,199,0.49045166666666673,161,1.01,,
24.28,32310,1308,200,0.4884250000000001,161,1.07,,
25.87,32543,1312,202,0.4847358333333335,161,1.2,,
25.98,32647,1316,203,0.48308916666666657,160,1.22,,
26.09,32749,1320,203,0.48147416666666654,160,1.23,,
26.84,32928,1324,204,0.47863999999999995,160,1.3,,
26.92,33016,1328,205,0.4772466666666667,160,1.34,,
28.13,33184,1332,206,0.4745866666666664,160,1.45,,
27.65,33270,1336,206,0.473225,160,1.44,,
28.7,33494,1340,207,0.4696783333333333,161,1.51,,
28.82,33615,1344,208,0.4677625000000001,161,1.5,,
29.0,33708,1348,209,0.46629,161,1.54,,
29.54,33849,1352,210,0.4640575,161,1.57,,
30.02,33978,1356,210,0.46201500000000006,161,1.64,,
29.88,34057,1360,211,0.46076416666666653,161,1.65,,
29.87,34176,1364,211,0.45887999999999984,161,1.64,,
29.57,34269,1368,212,0.4574075000000001,161,1.65,,
29.35,34341,1372,212,0.45626750000000005,161,1.64,,
29.42,34464,1376,213,0.45431999999999995,161,1.69,,
30.4,34650,1380,215,0.45137499999999997,161,1.73,,
31.43,34807,1384,216,0.4488891666666669,160,1.81,,
31.07,34929,1388,217,0.4469575000000001,160,1.81,,
30.99,34998,1392,218,0.44586500000000007,160,1.8,,
30.99,35123,1396,218,0.4438858333333334,160,1.81,,
31.46,35275,1400,219,0.44147916666666687,160,1.83,,
32.18,35400,1404,220,0.4394999999999998,160,1.87,,
31.65,35475,1408,220,0.43831249999999977,160,1.8,,
30.16,35559,1412,221,0.43698249999999983,160,1.68,,
29.94,35641,1416,221,0.43568416666666687,160,1.65,,
29.71,35720,1420,222,0.43443333333333334,160,1.6,,
29.04,35832,1424,222,0.43266000000000004,160,1.57,,
29.54,35970,1428,223,0.43047499999999983,160,1.55,,
28.45,36029,1432,223,0.42954083333333326,160,1.45,,
28.26,36096,1436,224,0.4284800000000001,160,1.43,,
27.55,36249,1440,225,0.4260575,161,1.38,,
27.29,36344,1444,225,0.42455333333333334,161,1.38,,
27.78,36486,1448,226,0.42230500000000004,161,1.4,,
27.38,36587,1452,227,0.42070583333333345,161,1.34,,
26.72,36650,1456,227,0.41970833333333324,161,1.26,,
26.71,36728,1460,227,0.41847333333333325,161,1.24,,
26.35,36811,1464,228,0.41715916666666675,161,1.2,,
26.27,36896,1468,229,0.41581333333333337,160,1.15,,
26.43,36984,1472,230,0.4144200000000001,160,1.13,,
26.05,37069,1476,230,0.41307416666666674,160,1.07,,
25.44,37194,1480,232,0.4110950000000001,160,1.06,,
24.56,37263,1484,232,0.41000249999999994,160,1.02,,
24.59,37388,1488,233,0.4080233333333333,160,1.02,,
24.78,37476,1492,233,0.40663000000000005,160,1.03,,
24.38,37561,1496,234,0.40528416666666667,160,1.0,,
24.08,37683,1500,235,0.4033525,160,1.02,,
23.69,37769,1504,235,0.4019908333333332,160,1.04,,
24.01,37876,1508,236,0.40029666666666663,160,1.11,,
23.92,37951,1512,236,0.3991091666666666,160,1.12,,
24.92,38133,1516,237,0.3962275000000002,160,1.17,,
25.46,38266,1520,238,0.3941216666666667,160,1.22,,
25.27,38359,1524,238,0.3926491666666668,160,1.22,,
25.16,38486,1528,239,0.3906383333333333,160,1.26,,
25.93,38622,1532,240,0.38848499999999997,160,1.37,,
27.16,38812,1536,241,0.3854766666666667,160,1.44,,
27.04,38953,1540,242,0.3832441666666667,160,1.52,,
27.64,39108,1544,243,0.38078999999999985,160,1.57,,
27.33,39219,1548,244,0.3790324999999999,160,1.52,,
27.4,39327,1552,245,0.3773225,159,1.55,,
27.4,39390,1556,246,0.37632500000000013,159,1.54,,
27.93,39521,1560,247,0.3742508333333332,159,1.59,,
27.81,39592,1564,247,0.3731266666666666,159,1.58,,
27.86,39682,1568,248,0.3717016666666667,159,1.62,,
27.89,39773,1572,248,0.3702608333333335,159,1.62,,
28.95,39964,1576,249,0.36723666666666666,159,1.66,,
29.07,40101,1580,250,0.3650675000000002,159,1.69,,
29.19,40182,1584,251,0.3637849999999999,159,1.68,,
29.34,40322,1588,252,0.36156833333333316,159,1.72,,
29.34,40410,1592,252,0.3601749999999998,159,1.71,,
29.39,40500,1596,253,0.35875,160,1.69,,
29.69,40652,1600,253,0.35634333333333335,160,1.65,,
29.67,40736,1604,254,0.3550133333333334,160,1.65,,
29.49,40825,1608,254,0.3536041666666666,160,1.61,,
29.51,40902,1612,255,0.35238500000000006,160,1.61,,
28.55,40988,1616,255,0.35102333333333324,160,1.56,,
28.35,41101,1620,256,0.3492341666666665,160,1.55,,
28.23,41182,1624,257,0.34795166666666655,160,1.52,,
27.63,41249,1628,257,0.34689083333333337,159,1.46,,
27.17,41339,1632,258,0.34546583333333347,159,1.39,,
26.0,41412,1636,259,0.3443099999999999,159,1.33,,
25.71,41524,1640,260,0.3425366666666666,159,1.26,,
24.98,41606,1644,261,0.34123833333333353,159,1.21,,
24.6,41679,1648,261,0.34008249999999995,159,1.23,,
24.78,41805,1652,262,0.3380875,159,1.24,,
25.76,41966,1656,263,0.3355383333333335,159,1.31,,
26.14,42135,1660,264,0.33286250000000017,159,1.35,,
26.28,42220,1664,265,0.33151666666666646,159,1.38,,
26.33,42315,1668,265,0.3300124999999998,159,1.36,,
26.8,42453,1672,266,0.32782749999999994,159,1.42,,
25.62,42526,1676,266,0.3266716666666667,159,1.37,,
25.96,42697,1680,267,0.3239641666666666,159,1.36,,
25.94,42776,1684,268,0.3227133333333335,159,1.36,,
25.98,42920,1688,269,0.32043333333333335,159,1.33,,
26.81,43091,1692,270,0.3177258333333335,159,1.44,,
26.86,43186,1696,270,0.31622166666666685,159,1.47,,
26.29,43281,1700,271,0.3147175000000001,159,1.48,,
26.46,43382,1704,271,0.3131183333333335,159,1.47,,
26.46,43471,1708,272,0.3117091666666668,159,1.43,,
27.16,43618,1712,274,0.30938166666666667,159,1.51,,
26.93,43681,1716,274,0.3083841666666668,159,1.49,,
26.58,43759,1720,275,0.3071491666666668,158,1.45,,
26.54,43836,1724,276,0.3059299999999999,158,1.44,,
26.8,43929,1728,276,0.30445750000000005,158,1.44,,
26.65,44004,1732,277,0.30327000000000004,158,1.41,,
26.83,44095,1736,277,0.3018291666666667,158,1.44,,
26.66,44190,1740,278,0.30032500000000006,158,1.41,,
26.55,44261,1744,278,0.29920083333333336,158,1.39,,
28.07,44486,1748,279,0.2956383333333332,158,1.47,,
27.68,44573,1752,280,0.2942608333333334,159,1.43,,
27.02,44668,1756,280,0.2927566666666668,159,1.41,,
26.09,44744,1760,281,0.2915533333333332,159,1.33,,
26.21,44841,1764,281,0.29001750000000004,159,1.32,,
26.15,44930,1768,282,0.28860833333333324,159,1.33,,
26.61,45114,1772,283,0.2856949999999999,159,1.32,,
26.76,45202,1776,284,0.28430166666666656,159,1.34,,
26.16,45313,1780,284,0.2825441666666666,159,1.31,,
26.68,45444,1784,285,0.2804700000000001,159,1.36,,
26.35,45555,1788,286,0.2787124999999998,159,1.34,,
25.62,45653,1792,287,0.2771608333333335,159,1.28,,
25.5,45736,1796,287,0.2758466666666667,158,1.27,,
25.55,45836,1800,288,0.2742633333333335,158,1.28,,
26.04,45986,1804,290,0.2718883333333335,158,1.34,,
26.17,46088,1808,290,0.27027333333333337,158,1.42,,
25.62,46180,1812,291,0.2688166666666667,158,1.38,,
26.08,46289,1816,291,0.2670908333333333,158,1.44,,
26.03,46362,1820,292,0.26593500000000014,158,1.45,,
26.48,46484,1824,292,0.2640033333333335,158,1.51,,
26.53,46582,1828,293,0.26245166666666686,158,1.54,,
26.84,46688,1832,294,0.2607733333333334,158,1.58,,
27.07,46802,1836,294,0.25896833333333313,158,1.58,,
27.15,46905,1840,295,0.2573375000000001,158,1.59,,
27.93,47054,1844,296,0.2549783333333334,158,1.64,,
26.66,47152,1848,296,0.2534266666666668,158,1.57,,
27.07,47280,1852,297,0.2514000000000002,158,1.61,,
27.43,47411,1856,298,0.24932583333333336,158,1.65,,
27.58,47502,1860,299,0.24788500000000002,158,1.66,,
27.37,47578,1864,299,0.2466816666666669,158,1.66,,
27.19,47649,1868,300,0.24555749999999987,158,1.65,,
26.29,47743,1872,300,0.24406916666666667,158,1.65,,
27.06,47908,1876,302,0.24145666666666676,158,1.71,,
26.89,48002,1880,303,0.23996833333333323,158,1.69,,
26.58,48102,1884,304,0.23838500000000007,158,1.67,,
26.3,48185,1888,304,0.23707083333333312,158,1.66,,
26.44,48297,1892,305,0.23529750000000016,158,1.66,,
26.22,48358,1896,305,0.23433166666666683,158,1.63,,
26.12,48448,1900,306,0.2329066666666666,158,1.6,,
25.18,48504,1904,306,0.23201999999999978,158,1.49,,
24.93,48581,1908,307,0.23080083333333323,158,1.44,,
25.54,48734,1912,308,0.22837833333333313,158,1.48,,
25.44,48833,1916,308,0.2268108333333334,158,1.46,,
25.3,48892,1920,309,0.22587666666666661,158,1.43,,
24.89,48973,1924,309,0.22459416666666665,158,1.39,,
25.37,49119,1928,310,0.22228249999999994,158,1.43,,
25.26,49214,1932,310,0.2207783333333333,158,1.43,,
25.9,49392,1936,311,0.21795999999999982,158,1.51,,
26.11,49516,1940,312,0.21599666666666661,158,1.53,,
25.57,49611,1944,313,0.21449249999999997,158,1.5,,
25.63,49715,1948,313,0.2128458333333334,158,1.48,,
25.67,49847,1952,314,0.21075583333333348,158,1.48,,
25.46,49957,1956,315,0.2090141666666665,158,1.46,,
