time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
146937,5248,1313,111,28.44,0.05,1.18,,
147066,5252,1314,111,28.53,0.05,1.2,,
147161,5256,1315,111,27.46,0.05,1.14,,
147259,5260,1315,111,27.46,0.05,1.11,,
147368,5264,1316,111,27.18,0.05,1.12,,
147458,5268,1318,111,26.86,0.05,1.12,,
147535,5272,1319,111,26.43,0.05,1.09,,
147635,5276,1320,111,25.93,0.05,1.05,,
147741,5280,1321,111,26.21,0.05,1.05,,
147819,5284,1322,111,26.08,0.05,1.02,,
147921,5288,1323,111,26.1,0.05,1.04,,
148003,5292,1323,111,25.65,0.05,1.03,,
148062,5296,1324,111,25.1,0.05,0.97,,
148118,5300,1324,111,24.69,0.05,0.94,,
148180,5304,1325,111,24.42,0.05,0.89,,
148243,5308,1325,111,23.72,0.05,0.85,,
148301,5312,1326,111,22.95,0.05,0.81,,
148435,5316,1327,111,23.62,0.05,0.83,,
148520,5320,1327,111,23.76,0.05,0.84,,
148682,5324,1329,111,24.48,0.05,0.92,,
148895,5328,1330,111,25.87,0.05,0.97,,
149058,5332,1332,111,26.25,0.05,1.02,,
149189,5336,1333,111,26.09,0.05,1.04,,
149296,5340,1335,111,26.14,0.05,1.02,,
149354,5344,1335,111,25.5,0.05,0.96,,
149417,5348,1336,111,24.8,0.05,0.93,,
149558,5352,1337,111,24.92,0.05,0.96,,
149609,5356,1338,111,24.48,0.05,0.93,,
149724,5360,1338,111,24.65,0.05,0.97,,
149813,5364,1339,111,24.45,0.05,0.95,,
149876,5368,1340,111,24.18,0.05,0.93,,
149939,5372,1340,111,24.04,0.05,0.91,,
150000,,,,,0.05,,18.5,0.75
150022,5376,1344,111,23.87,0.05,0.91,,
150080,5380,1345,111,23.39,0.05,0.91,,
150186,5384,1346,111,23.67,0.05,0.95,,
150356,5388,1347,111,24.35,0.05,0.97,,
150445,5392,1348,111,24.42,0.05,0.95,,
150556,5396,1350,111,24.94,0.05,0.98,,
150677,5400,1351,111,25.59,0.05,1.08,,
150820,5404,1353,111,26.4,0.05,1.19,,
151008,5408,1354,111,27.65,0.05,1.28,,
151151,5412,1355,111,28.5,0.05,1.34,,
151269,5416,1356,111,28.34,0.05,1.36,,
151413,5420,1357,111,28.93,0.05,1.44,,
151550,5424,1358,111,28.68,0.05,1.36,,
151664,5428,1359,111,27.69,0.05,1.37,,
151803,5432,1360,111,27.45,0.05,1.33,,
151924,5436,1361,111,27.35,0.05,1.31,,
152031,5440,1362,111,27.35,0.05,1.33,,
152182,5444,1364,111,28.28,0.05,1.38,,
152273,5448,1365,111,28.56,0.05,1.4,,
152329,5452,1365,111,27.71,0.05,1.31,,
152460,5456,1367,111,28.51,0.05,1.39,,
152566,5460,1368,111,28.42,0.05,1.42,,
152706,5464,1369,111,28.93,0.05,1.46,,
152877,5468,1370,111,30.01,0.05,1.55,,
152987,5472,1371,111,30.48,0.05,1.64,,
153059,5476,1372,111,30.37,0.05,1.64,,
153161,5480,1373,111,30.81,0.05,1.65,,
153278,5484,1373,111,30.92,0.05,1.64,,
153413,5488,1374,111,30.57,0.05,1.64,,
153520,5492,1375,111,30.75,0.05,1.67,,
153690,5496,1377,111,31.34,0.05,1.7,,
153802,5500,1378,111,31.25,0.05,1.66,,
153924,5504,1379,111,31.04,0.05,1.64,,
154053,5508,1381,111,30.45,0.05,1.59,,
154153,5512,1382,111,30.02,0.05,1.56,,
154219,5516,1383,111,29.5,0.05,1.52,,
154320,5520,1383,111,29.07,0.05,1.47,,
154394,5524,1384,111,28.44,0.05,1.43,,
154470,5528,1384,111,28.06,0.05,1.37,,
154603,5532,1385,111,28.0,0.05,1.35,,
154679,5536,1386,111,27.55,0.05,1.34,,
154760,5540,1387,111,27.29,0.05,1.3,,
154877,5544,1388,111,26.95,0.05,1.29,,
154984,5548,1388,111,27.11,0.05,1.29,,
155079,5552,1389,111,27.5,0.05,1.37,,
155164,5556,1390,111,27.04,0.05,1.31,,
155273,5560,1391,111,27.07,0.05,1.29,,
155376,5564,1391,111,26.7,0.05,1.24,,
155558,5568,1393,111,26.81,0.05,1.21,,
155648,5572,1394,111,26.61,0.05,1.19,,
155780,5576,1395,111,27.21,0.05,1.23,,
155917,5580,1397,111,27.56,0.05,1.26,,
156052,5584,1398,111,27.74,0.05,1.24,,
156124,5588,1399,111,27.11,0.05,1.2,,
156205,5592,1400,111,26.85,0.05,1.18,,
156363,5596,1401,111,26.73,0.05,1.19,,
156491,5600,1402,111,26.89,0.05,1.18,,
156694,5604,1403,111,27.7,0.05,1.19,,
156789,5608,1404,111,27.36,0.05,1.19,,
156913,5612,1405,111,27.6,0.05,1.24,,
157049,5616,1406,111,28.3,0.05,1.32,,
157194,5620,1407,111,28.74,0.05,1.33,,
157298,5624,1408,111,29.04,0.05,1.37,,
157366,5628,1409,111,28.96,0.05,1.38,,
157516,5632,1411,111,29.13,0.05,1.41,,
157668,5636,1412,111,29.89,0.05,1.45,,
157802,5640,1413,111,30.42,0.05,1.5,,
157916,5644,1414,111,30.39,0.05,1.52,,
158040,5648,1415,111,30.56,0.05,1.55,,
158124,5652,1416,111,30.45,0.05,1.51,,
158268,5656,1417,111,31.04,0.05,1.54,,
158340,5660,1418,111,30.67,0.05,1.5,,
158414,5664,1418,111,30.38,0.05,1.47,,
158539,5668,1419,111,29.81,0.05,1.48,,
158591,5672,1420,111,29.43,0.05,1.41,,
158796,5676,1421,111,30.16,0.05,1.4,,
158926,5680,1422,111,30.09,0.05,1.42,,
159012,5684,1423,111,29.6,0.05,1.42,,
159121,5688,1424,111,29.97,0.05,1.43,,
159235,5692,1425,111,30.3,0.05,1.52,,
159324,5696,1427,111,29.61,0.05,1.48,,
159429,5700,1428,111,29.38,0.05,1.48,,
159522,5704,1428,111,28.28,0.05,1.38,,
159626,5708,1429,111,28.37,0.05,1.4,,
159725,5712,1430,111,28.12,0.05,1.34,,
159839,5716,1431,111,27.9,0.05,1.29,,
159909,5720,1432,111,27.15,0.05,1.25,,
160006,5724,1435,111,27.08,0.05,1.26,,
160157,5728,1436,111,27.91,0.05,1.29,,
160298,5732,1437,111,27.82,0.05,1.29,,
160419,5736,1438,111,27.51,0.05,1.3,,
160569,5740,1440,111,27.67,0.05,1.3,,
160625,5744,1440,111,27.09,0.05,1.25,,
160731,5748,1442,111,26.91,0.05,1.24,,
160814,5752,1443,111,26.9,0.05,1.2,,
160961,5756,1444,111,26.93,0.05,1.21,,
161153,5760,1446,111,28.13,0.05,1.27,,
161297,5764,1447,111,28.83,0.05,1.34,,
161433,5768,1448,111,28.94,0.05,1.33,,
161541,5772,1448,111,29.5,0.05,1.4,,
161630,5776,1449,111,28.34,0.05,1.38,,
161730,5780,1450,111,28.04,0.05,1.35,,
161862,5784,1451,111,28.5,0.05,1.38,,
162055,5788,1452,111,29.34,0.05,1.5,,
162194,5792,1453,111,29.59,0.05,1.53,,
162339,5796,1455,111,30.15,0.05,1.56,,
162498,5800,1457,111,30.69,0.05,1.59,,
162638,5804,1458,111,31.16,0.05,1.64,,
162755,5808,1459,111,31.29,0.05,1.59,,
162877,5812,1460,111,31.52,0.05,1.64,,
163028,5816,1461,111,31.89,0.05,1.66,,
163119,5820,1462,111,32.1,0.05,1.67,,
163189,5824,1463,111,31.83,0.05,1.63,,
163302,5828,1464,111,31.45,0.05,1.63,,
163411,5832,1465,111,31.13,0.05,1.62,,
163524,5836,1465,111,31.05,0.05,1.57,,
163648,5840,1466,111,30.79,0.05,1.57,,
163764,5844,1467,111,31.39,0.05,1.62,,
163903,5848,1468,111,31.72,0.05,1.62,,
164047,5852,1470,111,32.33,0.05,1.73,,
164222,5856,1472,111,32.61,0.05,1.75,,
164323,5860,1473,111,31.7,0.05,1.72,,
164421,5864,1474,111,31.24,0.05,1.73,,
164494,5868,1475,111,30.61,0.05,1.67,,
164593,5872,1475,111,30.52,0.05,1.63,,
164730,5876,1476,111,31.0,0.05,1.65,,
164860,5880,1477,111,31.3,0.05,1.65,,
164984,5884,1478,111,31.22,0.05,1.65,,
165064,5888,1479,111,30.09,0.05,1.52,,
165194,5892,1480,111,30.0,0.05,1.45,,
165329,5896,1481,111,29.9,0.05,1.38,,
165426,5900,1482,111,29.28,0.05,1.33,,
165553,5904,1483,111,29.15,0.05,1.32,,
165638,5908,1484,111,28.83,0.05,1.35,,
165747,5912,1485,111,28.7,0.05,1.3,,
165849,5916,1486,111,28.21,0.05,1.25,,
165937,5920,1487,111,28.18,0.05,1.26,,
166052,5924,1488,111,28.63,0.05,1.31,,
166159,5928,1489,111,28.57,0.05,1.32,,
166223,5932,1490,111,28.12,0.05,1.26,,
166304,5936,1490,111,27.8,0.05,1.26,,
166453,5940,1491,111,28.05,0.05,1.3,,
166562,5944,1492,111,27.98,0.05,1.28,,
166699,5948,1494,111,27.96,0.05,1.25,,
166774,5952,1494,111,27.27,0.05,1.16,,
166927,5956,1495,111,27.05,0.05,1.14,,
167069,5960,1496,111,27.46,0.05,1.13,,
167192,5964,1497,111,27.71,0.05,1.06,,
167325,5968,1499,111,28.31,0.05,1.08,,
167464,5972,1500,111,28.71,0.05,1.14,,
167590,5976,1502,111,28.6,0.05,1.11,,
167730,5980,1503,111,28.7,0.05,1.12,,
167892,5984,1505,111,29.08,0.05,1.13,,
168061,5988,1506,111,29.97,0.05,1.16,,
168185,5992,1507,111,29.91,0.05,1.17,,
168304,5996,1508,111,29.75,0.05,1.25,,
168427,6000,1508,111,30.01,0.05,1.29,,
168529,6004,1509,111,29.76,0.05,1.27,,
168656,6008,1510,111,30.18,0.05,1.25,,
168761,6012,1511,111,30.14,0.05,1.26,,
168912,6016,1512,111,30.63,0.05,1.3,,
169023,6020,1513,111,30.86,0.05,1.31,,
169107,6024,1514,111,30.55,0.05,1.29,,
169226,6028,1515,111,30.67,0.05,1.29,,
169345,6032,1517,111,31.22,0.05,1.34,,
169514,6036,1519,111,32.1,0.05,1.41,,
169638,6040,1520,111,31.85,0.05,1.34,,
169750,6044,1521,111,31.88,0.05,1.33,,
169834,6048,1521,111,31.35,0.05,1.33,,
169974,6052,1523,111,32.0,0.05,1.38,,
170108,6056,1527,111,31.81,0.05,1.38,,
170203,6060,1527,111,31.34,0.05,1.37,,
170324,6064,1528,111,31.32,0.05,1.4,,
170445,6068,1530,111,31.2,0.05,1.39,,
170564,6072,1531,111,31.0,0.05,1.34,,
170688,6076,1533,111,30.98,0.05,1.35,,
170825,6080,1534,111,30.95,0.05,1.34,,
170956,6084,1536,111,30.64,0.05,1.31,,
171063,6088,1536,111,30.02,0.05,1.32,,
171146,6092,1537,111,29.61,0.05,1.25,,
171312,6096,1538,111,30.08,0.05,1.26,,
171477,6100,1539,111,30.5,0.05,1.25,,
171618,6104,1540,111,30.89,0.05,1.27,,
171779,6108,1542,111,31.23,0.05,1.3,,
171918,6112,1543,111,31.57,0.05,1.32,,
172089,6116,1544,111,31.77,0.05,1.33,,
172175,6120,1545,111,31.52,0.05,1.32,,
172253,6124,1546,111,31.46,0.05,1.3,,
172413,6128,1548,111,31.87,0.05,1.3,,
172597,6132,1550,111,32.52,0.05,1.32,,
172723,6136,1551,111,32.09,0.05,1.28,,
172863,6140,1552,111,32.25,0.05,1.33,,
172923,6144,1552,111,31.73,0.05,1.29,,
173029,6148,1553,111,31.95,0.05,1.32,,
173174,6152,1554,111,32.0,0.05,1.33,,
173268,6156,1555,111,31.6,0.05,1.29,,
173391,6160,1556,111,31.88,0.05,1.32,,
173480,6164,1557,111,31.56,0.05,1.29,,
173605,6168,1558,111,31.6,0.05,1.35,,
173720,6172,1559,111,31.56,0.05,1.38,,
173810,6176,1559,111,31.22,0.05,1.36,,
173903,6180,1560,111,30.78,0.05,1.33,,
174012,6184,1561,111,30.56,0.05,1.32,,
174132,6188,1563,111,30.69,0.05,1.31,,
174281,6192,1565,111,31.35,0.05,1.34,,
174405,6196,1566,111,30.93,0.05,1.33,,
174506,6200,1566,111,30.29,0.05,1.3,,
174651,6204,1568,111,30.33,0.05,1.32,,
174786,6208,1569,111,30.07,0.05,1.32,,
174979,6212,1570,111,30.61,0.05,1.34,,
175000,,,,,0.05,,47.25,2.25
175091,6216,1572,111,30.02,0.05,1.33,,
175232,6220,1573,111,30.57,0.05,1.37,,
175367,6224,1574,111,31.14,0.05,1.41,,
175518,6228,1575,111,31.05,0.05,1.43,,
175666,6232,1577,111,30.69,0.05,1.42,,
175783,6236,1578,111,30.6,0.05,1.39,,
175878,6240,1579,111,30.15,0.05,1.34,,
175955,6244,1580,111,30.32,0.05,1.35,,
176104,6248,1581,111,30.75,0.05,1.36,,
176217,6252,1582,111,30.43,0.05,1.34,,
176353,6256,1583,111,30.85,0.05,1.37,,
176476,6260,1584,111,30.85,0.05,1.38,,
176595,6264,1585,111,31.15,0.05,1.41,,
176730,6268,1586,111,31.25,0.05,1.37,,
176876,6272,1587,111,31.56,0.05,1.37,,
176974,6276,1588,111,31.64,0.05,1.36,,
177091,6280,1589,111,31.88,0.05,1.37,,
177209,6284,1590,111,31.97,0.05,1.39,,
177345,6288,1591,111,32.13,0.05,1.37,,
177462,6292,1593,111,31.81,0.05,1.37,,
177551,6296,1594,111,31.46,0.05,1.3,,
177647,6300,1595,111,31.41,0.05,1.32,,
177761,6304,1596,111,31.1,0.05,1.29,,
177872,6308,1597,111,30.86,0.05,1.3,,
178018,6312,1598,111,30.39,0.05,1.31,,
178128,6316,1599,111,30.37,0.05,1.27,,
178243,6320,1600,111,30.11,0.05,1.26,,
178381,6324,1601,111,30.14,0.05,1.25,,
178468,6328,1602,111,29.5,0.05,1.17,,
178602,6332,1604,111,29.36,0.05,1.18,,
178751,6336,1605,111,29.68,0.05,1.19,,
178864,6340,1607,111,29.86,0.05,1.21,,
178955,6344,1608,111,30.0,0.05,1.23,,
179049,6348,1609,111,29.45,0.05,1.2,,
179162,6352,1610,111,29.45,0.05,1.19,,
179242,6356,1611,111,28.89,0.05,1.14,,
179386,6360,1613,111,29.1,0.05,1.13,,
179513,6364,1614,111,29.18,0.05,1.18,,
179660,6368,1615,111,29.3,0.05,1.2,,
179793,6372,1616,111,29.17,0.05,1.18,,
179950,6376,1617,111,29.76,0.05,1.23,,
180068,6380,1621,111,29.77,0.05,1.25,,
180210,6384,1623,111,30.01,0.05,1.28,,
180355,6388,1625,110,30.1,0.05,1.31,,
180435,6392,1626,110,29.73,0.05,1.29,,
180527,6396,1627,110,29.76,0.05,1.32,,
180658,6400,1628,110,30.11,0.05,1.33,,
180776,6404,1629,110,30.15,0.05,1.35,,
180866,6408,1630,110,29.94,0.05,1.29,,
180996,6412,1631,110,29.78,0.05,1.26,,
181100,6416,1632,110,29.72,0.05,1.31,,
181247,6420,1633,110,30.04,0.05,1.28,,
181342,6424,1634,110,29.61,0.05,1.25,,
181460,6428,1635,110,29.92,0.05,1.3,,
181579,6432,1636,110,29.77,0.05,1.3,,
181688,6436,1636,110,29.37,0.05,1.3,,
181813,6440,1638,110,29.49,0.05,1.31,,
181935,6444,1639,110,29.8,0.05,1.34,,
182082,6448,1641,110,30.33,0.05,1.4,,
182202,6452,1642,110,30.4,0.05,1.41,,
182318,6456,1643,110,30.76,0.05,1.45,,
182437,6460,1644,110,30.51,0.05,1.44,,
182602,6464,1645,110,30.89,0.05,1.4,,
182700,6468,1646,110,30.4,0.05,1.34,,
182812,6472,1647,110,30.19,0.05,1.36,,
182945,6476,1648,110,29.95,0.05,1.36,,
183130,6480,1649,111,30.62,0.05,1.4,,
183253,6484,1650,111,30.43,0.05,1.4,,
183342,6488,1651,111,29.87,0.05,1.39,,
183469,6492,1652,111,30.34,0.05,1.42,,
183568,6496,1653,111,30.41,0.05,1.43,,
183707,6500,1654,111,30.49,0.05,1.44,,
183806,6504,1655,110,30.3,0.05,1.46,,
183959,6508,1657,110,30.93,0.05,1.52,,
184145,6512,1659,110,31.49,0.05,1.53,,
184241,6516,1660,110,31.41,0.05,1.52,,
184393,6520,1661,110,31.46,0.05,1.54,,
184496,6524,1662,110,31.54,0.05,1.55,,
184646,6528,1663,111,31.86,0.05,1.54,,
184771,6532,1664,111,31.92,0.05,1.49,,
184889,6536,1665,111,32.01,0.05,1.5,,
185052,6540,1666,111,32.39,0.05,1.54,,
185154,6544,1667,111,32.19,0.05,1.53,,
185309,6548,1668,111,32.27,0.05,1.56,,
185406,6552,1669,111,32.04,0.05,1.52,,
185558,6556,1671,111,32.4,0.05,1.54,,
185712,6560,1672,111,32.75,0.05,1.55,,
185802,6564,1673,111,32.0,0.05,1.53,,
185905,6568,1674,111,32.05,0.05,1.57,,
186070,6572,1675,111,32.58,0.05,1.57,,
186218,6576,1677,111,32.73,0.05,1.55,,
186287,6580,1677,111,31.57,0.05,1.47,,
186384,6584,1678,111,31.31,0.05,1.42,,
186507,6588,1679,111,31.65,0.05,1.43,,
186570,6592,1679,111,31.01,0.05,1.4,,
186722,6596,1680,111,31.54,0.05,1.45,,
186903,6600,1682,111,31.96,0.05,1.46,,
187120,6604,1684,111,33.14,0.05,1.46,,
187239,6608,1685,111,32.8,0.05,1.47,,
187438,6612,1687,111,32.93,0.05,1.48,,
187524,6616,1688,111,32.83,0.05,1.46,,
187601,6620,1689,111,32.08,0.05,1.43,,
187785,6624,1690,111,32.89,0.05,1.48,,
187945,6628,1692,111,32.99,0.05,1.56,,
188046,6632,1692,111,32.75,0.05,1.59,,
188124,6636,1693,111,32.35,0.05,1.58,,
188244,6640,1694,111,31.92,0.05,1.52,,
188406,6644,1695,111,32.52,0.05,1.58,,
188600,6648,1697,111,32.91,0.05,1.57,,
188710,6652,1698,111,33.04,0.05,1.61,,
188776,6656,1698,111,32.18,0.05,1.57,,
188893,6660,1699,111,31.81,0.05,1.55,,
188991,6664,1700,111,31.89,0.05,1.56,,
189133,6668,1702,111,32.28,0.05,1.57,,
189249,6672,1703,111,31.79,0.05,1.55,,
189384,6676,1705,111,31.66,0.05,1.56,,
189509,6680,1706,111,32.22,0.05,1.57,,
189645,6684,1707,111,32.61,0.05,1.61,,
189772,6688,1708,111,32.65,0.05,1.59,,
189932,6692,1709,111,33.62,0.05,1.62,,
190053,6696,1712,110,33.31,0.05,1.55,,
190140,6700,1713,110,32.37,0.05,1.49,,
190213,6704,1714,110,30.93,0.05,1.43,,
190328,6708,1715,110,30.89,0.05,1.39,,
190500,6712,1717,110,30.62,0.05,1.45,,
190641,6716,1719,110,31.17,0.05,1.48,,
190807,6720,1720,110,32.06,0.05,1.53,,
190923,6724,1721,110,31.38,0.05,1.47,,
191054,6728,1722,110,31.09,0.05,1.39,,
191154,6732,1723,110,31.08,0.05,1.4,,
191298,6736,1724,110,31.74,0.05,1.42,,
191442,6740,1725,110,31.98,0.05,1.44,,
191618,6744,1726,110,32.12,0.05,1.43,,
191831,6748,1728,110,32.31,0.05,1.38,,
192009,6752,1729,111,32.99,0.05,1.45,,
192114,6756,1730,110,33.38,0.05,1.48,,
192264,6760,1732,110,33.71,0.05,1.53,,
192346,6764,1733,110,33.55,0.05,1.52,,
192446,6768,1734,110,33.13,0.05,1.5,,
192634,6772,1736,110,33.85,0.05,1.55,,
192737,6776,1737,110,33.53,0.05,1.54,,
192842,6780,1737,110,33.33,0.05,1.56,,
193017,6784,1739,110,33.72,0.05,1.56,,
193174,6788,1740,110,34.02,0.05,1.58,,
193289,6792,1741,111,33.57,0.05,1.57,,
193432,6796,1742,111,33.79,0.05,1.64,,
193537,6800,1743,111,33.97,0.05,1.7,,
193636,6804,1743,111,34.23,0.05,1.72,,
193742,6808,1744,111,34.14,0.05,1.75,,
193889,6812,1746,111,33.89,0.05,1.72,,
194048,6816,1748,110,34.07,0.05,1.73,,
194107,6820,1748,110,33.0,0.05,1.67,,
194190,6824,1749,110,32.67,0.05,1.65,,
194348,6828,1751,110,32.94,0.05,1.68,,
194643,6832,1753,111,34.89,0.05,1.81,,
194832,6836,1754,111,35.34,0.05,1.85,,
194892,6840,1755,111,34.5,0.05,1.78,,
195010,6844,1756,111,33.92,0.05,1.69,,
195166,6848,1757,111,33.35,0.05,1.72,,
195250,6852,1757,111,32.41,0.05,1.59,,
195324,6856,1758,111,32.1,0.05,1.56,,
195373,6860,1758,111,31.09,0.05,1.47,,
195466,6864,1759,111,31.2,0.05,1.48,,
195565,6868,1760,111,31.19,0.05,1.48,,
195680,6872,1761,111,30.46,0.05,1.46,,
195796,6876,1763,111,30.59,0.05,1.5,,
195929,6880,1765,111,30.87,0.05,1.55,,
196097,6884,1766,111,30.8,0.05,1.6,,
196247,6888,1767,111,30.73,0.05,1.59,,
196323,6892,1768,111,30.34,0.05,1.57,,
196414,6896,1768,111,29.82,0.05,1.54,,
196532,6900,1769,111,29.95,0.05,1.54,,
196641,6904,1770,111,30.05,0.05,1.53,,
196742,6908,1771,111,30.0,0.05,1.51,,
196862,6912,1772,111,29.73,0.05,1.46,,
196983,6916,1773,111,29.35,0.05,1.4,,
197074,6920,1774,111,29.67,0.05,1.4,,
197169,6924,1774,111,29.79,0.05,1.43,,
197258,6928,1775,111,29.1,0.05,1.41,,
197365,6932,1776,111,27.22,0.05,1.26,,
197501,6936,1778,111,26.69,0.05,1.2,,
197603,6940,1779,111,27.11,0.05,1.22,,
197791,6944,1781,111,27.81,0.05,1.31,,
197938,6948,1782,111,27.72,0.05,1.27,,
198066,6952,1783,111,28.16,0.05,1.29,,
198173,6956,1784,111,28.49,0.05,1.3,,
198286,6960,1784,111,29.13,0.05,1.32,,
198389,6964,1785,111,29.23,0.05,1.29,,
198477,6968,1786,111,29.12,0.05,1.28,,
198593,6972,1787,111,29.13,0.05,1.28,,
198699,6976,1787,111,29.03,0.05,1.24,,
198749,6980,1788,111,28.2,0.05,1.15,,
198805,6984,1788,111,27.08,0.05,1.03,,
198873,6988,1789,111,26.26,0.05,0.98,,
198945,6992,1790,111,26.22,0.05,0.99,,
199033,6996,1791,111,26.19,0.05,0.94,,
199104,7000,1792,111,25.72,0.05,0.88,,
199304,7004,1794,111,26.63,0.05,0.96,,
199388,7008,1795,111,26.46,0.05,0.92,,
199488,7012,1796,111,26.26,0.05,0.9,,
199599,7016,1797,111,26.16,0.05,0.92,,
199693,7020,1797,111,26.19,0.05,0.94,,
199799,7024,1798,111,26.3,0.05,0.94,,
199887,7028,1799,111,26.29,0.05,0.93,,
199986,7032,1800,111,26.21,0.05,0.93,,
200000,,,,,0.05,,33.0,0.25
